,clstr_a,clstr_b,movie_id,cos_smltd,vecino_id
78.0,1.0,1.0,36049,0.15468971266967857,80771
78.0,1.0,1.0,36049,0.14551672862493184,47695
78.0,1.0,1.0,36049,0.13820177124529914,53624
78.0,1.0,1.0,36049,0.13055990065068132,35810
79.0,1.0,1.0,52748,0.19551061865920566,118059
79.0,1.0,1.0,52748,0.1794332074880592,61908
79.0,1.0,1.0,52748,0.1552530335266457,80592
79.0,1.0,1.0,52748,0.1523868369298857,110790
79.0,1.0,1.0,52748,0.14866509296744246,36516
80.0,1.0,1.0,47695,0.15706292194959895,43490
80.0,1.0,1.0,47695,0.15606856890266002,41348
80.0,1.0,1.0,47695,0.15528230696450748,75315
80.0,1.0,1.0,47695,0.15203834456249865,53651
80.0,1.0,1.0,47695,0.1493194121831765,84086
81.0,1.0,1.0,31930,0.25455055118713893,35955
81.0,1.0,1.0,31930,0.20994903440309037,65546
81.0,1.0,1.0,31930,0.1989077394094179,95004
81.0,1.0,1.0,31930,0.19371587611831959,17136
81.0,1.0,1.0,31930,0.17922393387758517,43456
82.0,1.0,1.0,20213,0.23623276239697233,28564
82.0,1.0,1.0,20213,0.22532082723412125,27507
82.0,1.0,1.0,20213,0.19700506238234855,26380
82.0,1.0,1.0,20213,0.1595985356555691,31667
82.0,1.0,1.0,20213,0.15229519601352265,229221
83.0,1.0,1.0,52782,0.1805930146913289,97716
83.0,1.0,1.0,52782,0.13697990268518065,28115
83.0,1.0,1.0,52782,0.12889600382834585,878
83.0,1.0,1.0,52782,0.12002665463811032,131457
83.0,1.0,1.0,52782,0.11587281075075562,108246
84.0,1.0,1.0,36056,0.23429086620174244,33001
84.0,1.0,1.0,36056,0.218734287563861,53374
84.0,1.0,1.0,36056,0.17500044502186818,84299
84.0,1.0,1.0,36056,0.1741130129646773,20324
84.0,1.0,1.0,36056,0.16399023321901926,141868
85.0,1.0,1.0,2760,0.15797350540910818,110887
85.0,1.0,1.0,2760,0.15111907185673187,43449
85.0,1.0,1.0,2760,0.14508157359156545,25551
85.0,1.0,1.0,2760,0.1431751248346084,40765
85.0,1.0,1.0,2760,0.13786480958048053,193284
86.0,1.0,1.0,11881,0.11158127616441046,32996
86.0,1.0,1.0,11881,0.09566672069493244,160254
86.0,1.0,1.0,11881,0.09347818594978215,99934
86.0,1.0,1.0,11881,0.09299974384618123,38807
86.0,1.0,1.0,11881,0.08889210343738012,30982
87.0,1.0,1.0,43391,0.09975565303125472,160254
87.0,1.0,1.0,43391,0.09731927366761642,217672
87.0,1.0,1.0,43391,0.09646897905250039,215471
87.0,1.0,1.0,43391,0.09599024651484406,213570
87.0,1.0,1.0,43391,0.089525818315399,50868
88.0,1.0,1.0,10785,0.1340922701066397,81110
88.0,1.0,1.0,10785,0.12552620315785828,43148
88.0,1.0,1.0,10785,0.11105078820855273,111750
88.0,1.0,1.0,10785,0.10202241592048321,170309
88.0,1.0,1.0,10785,0.08411262552283541,100257
89.0,1.0,1.0,38715,0.15473361972629973,126759
89.0,1.0,1.0,38715,0.14813617464200105,41552
89.0,1.0,1.0,38715,0.1480560925984732,53231
89.0,1.0,1.0,38715,0.13065090872450522,43876
89.0,1.0,1.0,38715,0.12129556969705868,114324
90.0,1.0,1.0,53761,0.1300512384844704,44409
90.0,1.0,1.0,53761,0.12093851944133319,965
90.0,1.0,1.0,53761,0.11886938142044332,3078
90.0,1.0,1.0,53761,0.1184864661113181,53405
90.0,1.0,1.0,53761,0.11459150620407406,30506
91.0,1.0,1.0,43832,0.19515319602906883,23286
91.0,1.0,1.0,43832,0.17431224258697303,130098
91.0,1.0,1.0,43832,0.1702881248024379,22553
91.0,1.0,1.0,43832,0.15974586146786196,980
91.0,1.0,1.0,43832,0.1381394185997754,58035
92.0,1.0,1.0,47697,0.1781956516011944,41206
92.0,1.0,1.0,47697,0.07253138152317405,184824
92.0,1.0,1.0,47697,0.07205384773627983,23114
92.0,1.0,1.0,47697,0.07189088793578949,147829
92.0,1.0,1.0,47697,0.06487405571261957,16227
93.0,1.0,1.0,16305,0.16325942607224378,10098
93.0,1.0,1.0,16305,0.1495737820308102,26699
93.0,1.0,1.0,16305,0.14631648027668473,901
93.0,1.0,1.0,16305,0.13685339282617373,53405
93.0,1.0,1.0,16305,0.13404468967740288,962
94.0,1.0,1.0,51371,0.18671783250304474,701
94.0,1.0,1.0,51371,0.17793244780642184,17966
94.0,1.0,1.0,51371,0.1636024241458669,28978
94.0,1.0,1.0,51371,0.16058517501078984,13562
94.0,1.0,1.0,51371,0.16023014297540736,125666
95.0,1.0,1.0,961,0.17543550719419423,28093
95.0,1.0,1.0,961,0.17153785953502976,32628
95.0,1.0,1.0,961,0.15006624680198893,45166
95.0,1.0,1.0,961,0.13815205258577065,102541
95.0,1.0,1.0,961,0.13807189514599116,104430
96.0,1.0,1.0,13485,0.1373166415424987,194310
96.0,1.0,1.0,13485,0.13726688668926665,43809
96.0,1.0,1.0,13485,0.12810009566027672,82257
96.0,1.0,1.0,13485,0.12696175242438557,58182
96.0,1.0,1.0,13485,0.12411276068453825,247773
97.0,1.0,1.0,25898,0.09982332155485474,18281
97.0,1.0,1.0,25898,0.09551327765279767,89086
97.0,1.0,1.0,25898,0.09286580225032878,22999
97.0,1.0,1.0,25898,0.09280250492107628,24008
97.0,1.0,1.0,25898,0.09219452028810433,25599
98.0,1.0,1.0,11787,0.15395780846900756,16515
98.0,1.0,1.0,11787,0.12257692398987173,28431
98.0,1.0,1.0,11787,0.12230014578743828,37215
98.0,1.0,1.0,11787,0.11615032407924475,128006
98.0,1.0,1.0,11787,0.1136248449561139,89702
99.0,1.0,1.0,5156,0.13500310396187,43793
99.0,1.0,1.0,5156,0.13416933761658556,17818
99.0,1.0,1.0,5156,0.13285142050214482,43454
99.0,1.0,1.0,5156,0.13061114920195804,94770
99.0,1.0,1.0,5156,0.12830939224910146,887
100.0,1.0,1.0,596,0.20880542591971996,30982
100.0,1.0,1.0,596,0.1791012657268275,43829
100.0,1.0,1.0,596,0.17845759766799127,22575
100.0,1.0,1.0,596,0.17644040862694949,45219
100.0,1.0,1.0,596,0.17455399613248002,97024
101.0,1.0,1.0,1718,0.2640357737932338,17382
101.0,1.0,1.0,1718,0.17110019813963043,13909
101.0,1.0,1.0,1718,0.14329081088353135,43805
101.0,1.0,1.0,1718,0.1388311025182511,30665
101.0,1.0,1.0,1718,0.12120456329298002,103119
102.0,1.0,1.0,33015,0.11936745970956647,43384
102.0,1.0,1.0,33015,0.11671189384420844,37482
102.0,1.0,1.0,33015,0.10846694788515168,22575
102.0,1.0,1.0,33015,0.10843248296601089,148326
102.0,1.0,1.0,33015,0.10730936606634688,38742
103.0,1.0,1.0,32628,0.17153785953502976,961
103.0,1.0,1.0,32628,0.16218534463023532,116712
103.0,1.0,1.0,32628,0.14944711795154708,28115
103.0,1.0,1.0,32628,0.14358078242251238,28120
